,Season,Episode,Character,Dialouge
232,8,11,Stonewall Host, Welcome to the Stonewall Alliance Trivia Championships First prize is fortyfive hundred dollars
233,8,11,Kevin, Lets just do our thing collect our hardware and get the hell home
234,8,11,Stonewall Host, Riboflavin
235,8,11,Kevin,  Riboflavin
236,8,11,Stonewall Host, Michigan  The President of the United States is POTUS  John Steinbeck wrote The Grapes of Wrath 
0,8,12,Dwight, Oh ugh  What is this a meatball Really 
1,8,12,Jim, Its always more fun to mess with Dwight with an audience That was usually Pam so now that shes out I had to find someone else Turns out that Stanley is quite the comedy fan But not everything makes him laugh He has very specific tastes Through a painstaking process of trial and error Ive found out what he likes And its really weird
2,8,12,Dwight, Jim come on Thats so juvenile What the 
3,8,12,Stanley, Youve been meatballed 
4,8,12,Dwight, Ugh
5,8,12,Stanley, Are you ready for some meatball
6,8,12,Dwight, Aw man  This is not very clever Jim
7,8,12,Jim, I know
8,8,12,Stanley, Look for your stapler
9,8,12,Dwight,  Really Jim Really Very funny
10,8,12,Stanley,  Oh okay Good night  Whats the haul
11,8,12,Dwight, Thirtytwo meatballs
12,8,12,Stanley, Good day
13,8,12,Dwight, That idiots been feeding us for a week
14,8,12,Stanley, Well never have to buy meatballs again
15,8,12,Erin,  Dunder Mifflin Jessica hi How are you Oh yay thats so great to hear
16,8,12,Erin, Im not going to be one of those exes who cant move on They have their life and I have mine Im taking an Italian class So far Ive learned tortellini spagettini linguini Well its not so much a class as a restaurant but I do Monday Wednesday Friday from seven to nine
17,8,12,Erin, I will patch you through right now You sound really pretty today Okay
18,8,12,Andy, Jessica I love you Thats a message from my mom
19,8,12,Andy, My parents met Jessica and they completely flipped for her so they gave me this old family ring to use on her I know whoa Pump the breaks Bernard too early I get it I just you know Im just carrying it around seeing how it feels I havent proposed to anyone in years Mom took the main diamond out she thought that had more of a my little brother kind of vibe to it but
20,8,12,Jim,  Whoa looks pretty nice Got a little bit of a Shining vibe though
21,8,12,Oscar, Oh who needs a house that size
22,8,12,Dwight, Big Stupid Pure chump bait
23,8,12,Robert, Im selling the house actually
24,8,12,Jim, You know theres a glare from over here oh wow thats magnificent
25,8,12,Robert, Its midrecession in a depressed area of a faltering state and Ive got the most expensive house on the market The one percent are suffering too people I wanted it to be my Playboy mansion A temple to wine revelry sx intrigue this was hot on the heels of Eyes Wide Shut mind you Then I met my wife she moved in made it her own Now shes left me and forced me to sell the place The ultimate insult Theyre calling my speakeasy lounge a rumpus room  Does my turmoil amuse you Jim
26,8,12,Jim, Im sorry I thought you were making a joke
27,8,12,Robert, What could you possibly have found funny in what I said What was the joke you thought you heard
28,8,12,Jim, I guess I thought you were approaching it with more of a sarcasm than misery Kind of laughing at your own pain sad clown thing
29,8,12,Robert, Oh yes How hilarious it is to laugh at clowns the painted jesters of the dying circus industry Very funny Jim I get it
30,8,12,Andy, Um Im getting reports of a serious outbreak of the grumpies in here
31,8,12,Robert, A beautiful monster cost me my forties and my dream home I think Im entitled to the occasional bad day
32,8,12,Andy, Well please tell Susan we all say hi
33,8,12,Kevin, Dude what if since youre feeling grumpy we all swing by tonight and check out your indoor pool 
34,8,12,Oscar, Kevin no
35,8,12,Robert, What as some sort of last hoorah
36,8,12,Kevin, Yeah All of us in the pool saying hoorah Maybe the last one that says hoorah is it
37,8,12,Robert, everyone tonight my house wear a swimsuit Lets just call it a gettogether And lets say no food
38,8,12,Kevin, Hey Oscar was that you who just created a party out of thin air or was it me
39,8,12,Oscar, That was you Kevin
40,8,12,Kevin, It was me
41,8,12,Meredith, You going tonight kiddo Cause I can give you a lift
42,8,12,Erin, Oh I dont know Meredith It seems like you shouldnt drive maybe ever
43,8,12,Meredith, Its no problem You live right near me
44,8,12,Erin, How do you know where I live
45,8,12,Meredith, Andy followed you home after the Christmas party
46,8,12,Erin, Why
47,8,12,Meredith, He wanted to make sure California didnt put it in you
48,8,12,Erin, Oh Come on
49,8,12,Erin, Wow Andys such a weird stalker Following me home like that when he has a girlfriend I should get a restraining order 
50,8,12,Angela,  Oh it is warm
51,8,12,Cathy, Its almost too warm
52,8,12,Gabe, Im feeling eightytwo eightytwo and a half
53,8,12,Ryan, Oh so close Eightyone
54,8,12,Gabe,  Well well say its eighttwo and itll be our secret
55,8,12,Cathy,  Hey late guy
56,8,12,Jim, Hey Wow Just stopping by Got another party to go to A wife and two kids at home party
57,8,12,Andy, Oh
58,8,12,Jim, DJ Pam Halpert is spinning some serious Radio Disney tonight
59,8,12,Jim, Youre looking at the master of leaving parties early They key is you have to make a strong impression so you want to have a picture taken you want to say some peculiar non sequitur that people remember you want to note something unique a talking point for later I dont mean to brag but New Years Eve I was home by nine
60,8,12,Jim, Robert just wanted to grab you one second This place is amazing by the way
61,8,12,Robert, You should see the whole thing
62,8,12,Jim, I bet I should  Thats beautiful Im going to email that to you
63,8,12,Robert, Im just about to give the tour
64,8,12,Jim, All right
65,8,12,Robert, Join us You must see what you were laughing about
66,8,12,Jim, I must
67,8,12,Jessica,  Wow
68,8,12,Andy,  Yeah its pretty serious poolage
69,8,12,Jessica,  What are you doing
70,8,12,Andy, Hmm Flicking a bug off my wiener 
71,8,12,Jessica, Gross Im getting a drink Do you want anything
72,8,12,Andy, No Im good
73,8,12,Erin,  Funny how we can be surrounded by people and still feel so lonely Hi
74,8,12,Andy, Hi
75,8,12,Erin, How is everything Hows your car
76,8,12,Andy, Its great You know Reliable Great mileage
77,8,12,Erin, Is that so How about this weekend we take that sucker to a duck pond or something Maybe get caught in the rain
78,8,12,Andy, Well I cant Im going skiing with Jessica you know a couple of dopes on the slopes
79,8,12,Erin, Oh like a goodbye trip
80,8,12,Andy, No What
81,8,12,Jessica, Hey
82,8,12,Erin, Hi
83,8,12,Erin, I guess Andy isnt totally over his current girlfriend But if he was jealous once before then maybe I can make him jealous again Just not with Robert He told me he was a ride I wouldnt survive and I believe him
84,8,12,Darryl, Val You made it
85,8,12,Val, Yup yup
86,8,12,Darryl, Uh oh look at this Red plastic cup red plastic cup How about that
87,8,12,Val, You know you are just as dumb at night
88,8,12,Darryl, Mmm 
89,8,12,Andy, All right theres this would be no problem I could swim under one breath
90,8,12,Jessica, No show me
91,8,12,Andy, Okay
92,8,12,Jessica, Dive in right here
93,8,12,Andy, In a minute In a minute
94,8,12,Jessica, Okay You dont know what youre doing
95,8,12,Andy, A minute would be cool
96,8,12,Erin, Hey Dwight Snoot
97,8,12,Dwight, What
98,8,12,Erin, What you doing
99,8,12,Dwight, Im relaxing Scram 
100,8,12,Erin, Ow
101,8,12,Andy, Hey Stanley Um what happened to my pants
102,8,12,Stanley, I moved them Pants only need a chair if theres a person in them
103,8,12,Andy, Where 
104,8,12,Erin, Come on dont you want to play
105,8,12,Dwight, Oh really
106,8,12,Erin, Yeah
107,8,12,Dwight, Yeah you want to play you little hick 
108,8,12,Kevin, Whoa
109,8,12,Angela, Dwight Oh my gosh Dwight
110,8,12,Robert, Here we have the parlor I imagined people would set down their coats and symbolically their inhibitions This was the gateway You enter this room a lawyer a doctor a teacher a judge but beyond it youre simply a pen1s a vg1n hunger ache Susan used it as a Pilates studio
111,8,12,Oscar,  Holy cow
112,8,12,Robert, Wine collection
113,8,12,Oscar, How many bottles Three hundred
114,8,12,Robert,  About twelve hundred What the hell grab a bottle Less inventory for the lawyers
115,8,12,Oscar, Toby Chateau Margaux ninetyfive You know your wine
116,8,12,Toby, Well and you have a yes a d another chateau
117,8,12,Ryan, Robert you are too kind
118,8,12,Robert, Oh
119,8,12,Gabe, Too kind doesnt begin to cover it
120,8,12,Ryan, With ammniton like this we are in for quite a night you and me
121,8,12,Gabe, And Gabey makes three
122,8,12,Jim, Robert thank you Thank you for this Thank you for all this This nights been magical
123,8,12,Robert, Jim come see this next room I think you especially would like it
124,8,12,Jim, Really Why
125,8,12,Robert, I dont know Maybe not Just come
126,8,12,Erin,  Oh
127,8,12,Dwight,  You regret attacking me now hick Huh
128,8,12,Erin, Stop it Dwight I was flirting with you I was trying to use you to make Andy jealous
129,8,12,Dwight, Im not going to help you Why would you choose me Because Im mighty Because Im the manliest man in the office Ill do it 
130,8,12,Erin,  Oh Dwight
131,8,12,Erin,  Stop
132,8,12,Dwight, You stop
133,8,12,Erin, No you stop
134,8,12,Dwight, No you stop
135,8,12,Erin,  Is he looking  Oh You can stop
136,8,12,Dwight, Okay you can stop
137,8,12,Erin, No no no hes not looking
138,8,12,Dwight, No you can stop
139,8,12,Erin, You can actually stop
140,8,12,Kelly, Whoa you guys I just found this insane engagement ring Is anyone missing this
141,8,12,Meredith, The main stones missing
142,8,12,Kelly, I dont know It looks pretty great to me
143,8,12,Robert, I pictured myself here every night eating a leg of mutton the juices dripping down my bare chest wiping my fingers on the walls Then I met the vegan
144,8,12,Jim, Good night
145,8,12,Oscar,  To the kitchen
146,8,12,All, To the kitchen
147,8,12,Robert, To the kitchen Onward
148,8,12,Oscar, Toby whats compelling about this is the note of persimmon Right
149,8,12,Toby, Note Its a symphony
150,8,12,Oscar, Okay you have to join my winetasting club
151,8,12,Toby, I would love that
152,8,12,Toby, Toby you are playing a dangerous game Guess Im through the gateway now though right
153,8,12,Darryl,  You know I dont think Ive ever been in this exact angle before I was scared at first but I like it
154,8,12,Meredith, You guys got to try this pool No top scum no bandaids This thing is choice
155,8,12,Val, You in
156,8,12,Darryl, Yeah sure sure Ill be right in
157,8,12,Darryl, Ive been working out But the problem is Ive been building muscle underneath And that top layer hasnt burned off yet Awkward stage
158,8,12,Dwight,  Ah mmm So good Now take a chip crush it into my face really rub the grease around Do it Now rub it in Oh yeah thats so good Ah
159,8,12,Erin, Andys not even looking I think sexy eating is a dead end
160,8,12,Dwight, Damn it
161,8,12,Erin, What is the most romantic possible thing
162,8,12,Dwight, We can get some chicken fights going in the pool
163,8,12,Erin, Dwight thats just thats really perfect Thank you
164,8,12,Both, Yes 
165,8,12,Angela, Youre in my way
166,8,12,Erin, Andy Dwight and I challenge you and Jess to a chicken fight Winner take all
167,8,12,Dwight, Chicken fight
168,8,12,Andy, No thanks
169,8,12,Erin, Dang it What the heck already
170,8,12,Dwight, Hey Cathy Chicken fight
171,8,12,Cathy, Okay yeah Whos going to be my partner Wheres Jim
172,8,12,Kevin, Im right here  Cold Cold Come on Cath
173,8,12,Dwight, Yeah oh
174,8,12,Erin,  Yes Woo
175,8,12,Dwight, Woohoo Yes
176,8,12,Erin, Dwight our chemistry is really clicking We work so well together
177,8,12,Dwight, I know I could just bang you right now
178,8,12,Erin, Hes not looking  Hey
179,8,12,Robert, I had two bears sewn together to make this kingsize Total waste of two bears
180,8,12,Jim, To both these bears
181,8,12,Ryan, To both these bears
182,8,12,Toby, Bears
183,8,12,Oscar, To both these bears
184,8,12,Robert, Caligula Last Tango in Paris and Emmanuelle 2 Last two movies I actually watched in here Marley and Me and On Golden  Pond
185,8,12,Ryan, I mean its clearly meant for watching erotic cinema
186,8,12,Gabe, Yup We could watch some right now if you want I got a Korean film on my iPod if you want to just if you have the cables
